Company,Name Gara,Address,Phone,Province,Brand,Liên kết
Công ty TNHH MTV TMDV Liên Thông,Công ty TNHH MTV TMDV Liên Thông,"46 Hiệp Bình, P.Hiệp Bình Chánh, Q.Thủ Đức, TP.HCM",028 5403 9458 | 0932 693 594,Tp Hcm,Multibrand,Phú Hưng
Garage Tân Hoàng Liêm,Garage Tân Hoàng Liêm,"327B Lê Hồng Phong, P.2, Q.10, TP.HCM",028 3835 1492,Tp Hcm,Multibrand,Phú Hưng
Công ty TNHH Đắc Yến,Công ty TNHH Đắc Yến,"403 Tô Ngọc Vân, P.Thạnh Xuân, Q.12, TP.HCM",028 2215 6122 | 0908 068 083,Tp Hcm,Multibrand,Phú Hưng
Công ty CP Ô Tô Nam Đô,Công ty CP Ô Tô Nam Đô,"32 Hà Huy Giáp, P.Thạnh Lộc, Q.12, TP.HCM",028 3500 8779,Tp Hcm,Multibrand,Phú Hưng
Công ty CP TMDV Sửa chữa Ô Tô Phúc Lộc,Công ty CP TMDV Sửa chữa Ô Tô Phúc Lộc,"2/3 Trường Chinh, KP4, P.Tân Thới Nhất, Q.12, TP.HCM",028 6255 8017,Tp Hcm,Multibrand,Phú Hưng
Công ty TNHH TM & DV-KT Hưng Thịnh Phát,Công ty TNHH TM & DV-KT Hưng Thịnh Phát,"3 Dương Văn An, P.An Phú, Q.2, TP.HCM",0903 931 607,Tp Hcm,Multibrand,Phú Hưng
Công ty CP Ô Tô Kim Thanh,Công ty CP Ô Tô Kim Thanh,"6 Đường 3/2, P.15, Q.11, TP.HCM",028 3866 2222,Tp Hcm,Multibrand,Phú Hưng
Công ty TNHH Ô Tô Tiên Phong,Công ty TNHH Ô Tô Tiên Phong,"66 Phổ Quang, P.2, Q.Tân Bình, TP.HCM",028 3997 9913 | 0909 755 400,Tp Hcm,Multibrand,Phú Hưng
Công ty CP Đầu Tư TM AMC Khánh Hội,Công ty CP Đầu Tư TM AMC Khánh Hội,"155A Nguyễn Tất Thành, P.18, Q.4",028 3941 1962,Tp Hcm,Multibrand,Phú Hưng
Công ty TNHH Ô Tô Minh Phương,Công ty TNHH Ô Tô Minh Phương,"297A Ung Văn Khiêm, phường 25, Q.Bình Thạnh, TP.HCM",0902 302 538,Tp Hcm,Multibrand,Phú Hưng
Công ty CP TMDV XNK Kim Bảo Group,Công ty CP TMDV XNK Kim Bảo Group,"S17-18 Đường M1, P.Bình Hưng Hòa, Q.Bình Tân",028 6274 4486,Tp Hcm,Multibrand,Phú Hưng
Công ty TNHH TMDV KT Hưng Thịnh Phát,Công ty TNHH TMDV KT Hưng Thịnh Phát,"3 Dương Văn An, P.An Phú, Q.2, TP.HCM",0903 931 607,Tp Hcm,Multibrand,Phú Hưng
Công ty TNHH TMDV Ôtô Phương Bảo Minh,Công ty TNHH TMDV Ôtô Phương Bảo Minh,"375 - 377 Tây Thạnh, P.Tây Thạnh, Q.Tân Phú, TP.HCM",0987 777 345,Tp Hcm,Multibrand,Phú Hưng
Công ty TNHH TM DV Autos Only,Công ty TNHH TM DV Autos Only,"276 Nguyễn Văn Linh, P.Bình Thuận, Q.7, TP.HCM",0909 331 217,Tp Hcm,Multibrand,Phú Hưng
Chi nhánh Long Biên Công ty TNHH Ô Tô Ngôi Sao Việt Nam,Chi nhánh Long Biên Công ty TNHH Ô Tô Ngôi Sao Việt Nam,"Lô D5-1, KCN Hà Nội - Đài Tư, 386 Nguyễn Văn Linh, Q.Long Biên, TP.Hà Nội",024 3875 8999 | 024 3875 9000,Hà Nội,Multibrand,Phú Hưng
Công ty Cổ phần Ô Tô Thành An,Công ty Cổ phần Ô Tô Thành An,"Tổ 24, Thị trấn Đông Anh, Huyện Đông Anh,TP.Hà Nội",024 3685 8989,Hà Nội,Multibrand,Phú Hưng
Công ty TNHH SX - DVTM Bảo Long,Công ty TNHH SX - DVTM Bảo Long,"2 Đại Lộ Bình Dương, KP Trung, P.Vĩnh Phú, TX.Thuận An, Tỉnh Bình Dương",0274 0378 6781,Hà Nội,Multibrand,Phú Hưng
FORD Bình Dương,FORD Bình Dương,"Lô C13 Đường Hùng Vương, Khu Liên hợp, P.Hòa Phú, Tỉnh Bình Dương",0274 380 1381,Bình Dương,Ford,Phú Hưng
Garage Sài Gòn Kim Tín,Garage Sài Gòn Kim Tín,"35B Quốc Lộ 13, KP Hòa Long, P.Lái Thiêu, TX.Thuận An, Bình Dương",0907 749 888 | 0908 496 977,Bình Dương,Multibrand,Phú Hưng
Công ty TNHH TM&DV Cường Thành Công,Công ty TNHH TM&DV Cường Thành Công,"Lô 60A8, KDC Khuê Trung Đò Xu, Hòa Cường, P.Khuê Trung, Q.Cẩm Lệ, Đà Nẵng",0123 411 4468,Đà Nẵng,Multibrand,Phú Hưng
Công ty TNHH MTV TMDV Tuấn Lê,Công ty TNHH MTV TMDV Tuấn Lê,"Tổ 32 Khu Cầu Xéo, TT.Long Thành, Tỉnh Đồng Nai",0251 352 4114,Đồng Nai,Multibrand,Phú Hưng
Ô Tô Đồng Nai,Ô Tô Đồng Nai,"18A Đường 3A, KCN Biên Hòa 2, TP.Biên Hòa, Tỉnh Đồng Nai",0251 383 3939,Đồng Nai,Multibrand,Phú Hưng
Công ty TNHH DVTM Ô Tô Đạt Tấn Phát,Công ty TNHH DVTM Ô Tô Đạt Tấn Phát,"795 Xa lộ Hà Nội, P.Long Bình, TP.Biên Hòa, Tỉnh Đồng Nai",0251 389 3288,Đồng Nai,Multibrand,Phú Hưng
Công Ty TNHH Ô Tô Bắc Quang,Công Ty TNHH Ô Tô Bắc Quang,"Khu Công Nghiệp Biên Hòa 1, Đường 1, P.An Bình, TP.Biên Hòa, Tỉnh Đồng Nai",0251 3835 531 | 0251 3932 368,Đồng Nai,Multibrand,Phú Hưng
Công ty TNHH MTV Tâm Nhi,Công ty TNHH MTV Tâm Nhi,"25/91, KP 13, P.Hố Nai, TP.Biên Hòa, Tỉnh Đồng Nai",0985 289 767,Đồng Nai,Multibrand,Phú Hưng
Ô Tô Kim Thu,Ô Tô Kim Thu,"61 Đường 3/2, Q.Ninh Kiều, TP.Cần Thơ",0292 383 8119,Cần Thơ,Multibrand,Phú Hưng
Công ty TNHH MTV Hiền 68,Công ty TNHH MTV Hiền 68,"74 Đường 3/2, P.Xuân Khánh, Q.Ninh Kiều, TP.Cần Thơ",0292 383 1255,Cần Thơ,Multibrand,Phú Hưng
Công ty TNHH DV Ô Tô Ninh Kiều,Công ty TNHH DV Ô Tô Ninh Kiều,"342/10 Ấp Lợi Nguyên B, P.An Khánh, Q.Ninh Kiều, TP.Cần Thơ",0292 389 2569,Cần Thơ,Multibrand,Phú Hưng
Cơ Sở Sửa Chữa Ô Tô Thái Tín,Cơ Sở Sửa Chữa Ô Tô Thái Tín,"91/62, CMT8, P.An Thới, H.Bình Thủy, TP.Cần Thơ",0939 060 246,Cần Thơ,Multibrand,Phú Hưng
Trạm dịch vụ Western Ford An Giang,Ford An Giang,"42A Q91, P. Mỹ Thới, Tp Long Xuyên, An Giang",2963933101,An Giang,Ford,Bảo Việt
Chi nhánh Gentraco An Giang,Chi nhánh Gentraco An Giang,"43/12 QL91 Trần Hưng Đạo, P. Mỹ Thới, Tp. Long Xuyên, An Giang",,An Giang,Multibrand,Bảo Việt
Kia Tân Thái Dương,Kia Tân Thái Dương,"46 Trần Hưng Đạo, P.Mỹ Thới, TP.Long Xuyên, An Giang",,An Giang,Kia,Bảo Việt
Công ty Cơ khí An Giang,Công ty Cơ khí An Giang,"Số 28/1 Trần Hưng Đạo, P. Mỹ Quý, Tp. Long Xuyên, An Giang",,An Giang,Multibrand,Bảo Việt
Chi nhánh An Giang - Công ty CP Ô tô Trường Hải,Chi nhánh An Giang - Công ty CP Ô tô Trường Hải,"Số 46 Trần Hưng Đạo, P. Mỹ Thới, Tp. Long Xuyên, An Giang",,An Giang,Multibrand,Bảo Việt
CN Cty CP Cơ Khí An Giang,CN Cty CP Cơ Khí An Giang,"28/1 Trần Hưng Đạo, P Mỹ Quý, TP Long Xuyên, An Giang",,An Giang,Multibrand,Bảo Việt
Công ty TNHH Trường Vinh Hino,Công ty TNHH Trường Vinh Hino,"Đường CMT8, ấp Hương Giang, P. Long Hương, TX Bà Rịa, BR-VT",,Bà Rịa-Vũng Tàu,Multibrand,Bảo Việt
Công ty TNHH DVTM Hùng Phượng,Công ty TNHH DVTM Hùng Phượng,"Thôn Riễu, xã Dĩnh Trì, Tp. Bắc Giang, tỉnh Bắc Giang",,Bắc Giang,Multibrand,Bảo Việt
Thaco Bắc Giang,Thaco Bắc Giang,Khu D3 cụmcôngnghiệp Dĩnh Kế- xã Dĩnh Kế- TP Bắc Giang- Bắc Giang,,Bắc Giang,Thaco,Bảo Việt
Công ty TNHH Thương Mại Nam Mai,Công ty TNHH Thương Mại Nam Mai,"""Dĩnh Kế - TP Bắc Giang - Bắc Giang",,Bắc Giang,Multibrand,Bảo Việt
DNTN Hoàng Huynh,DNTN Hoàng Huynh,Thôn Nam Đội Thân - Xã Nông Thượng - TX Bắc Kạn - Tỉnh Bắc Kạn,,Bắc Kạn,Multibrand,Bảo Việt
Chevrolet Dương Tuấn (GM Dương Tuấn),GM Dương Tuấn,"Đường Lê Thái Tổ, P. Võ Cường, Tp. Bắc Ninh",,Bắc Ninh,Chevrolet,Bảo Việt
Thaco Bắc Ninh,Thaco Bắc Ninh,"""Lô số 4 và số 15, Cụm CN Võ Cường, P. Võ Cường, TP. Bắc Ninh, Tỉnh Bắc Ninh",,Bắc Ninh,Thaco,Bảo Việt
Công ty TNHH Toyota Bắc Ninh,Toyota Bắc Ninh,"Lô A, Đường Lê Thái Tổ, P. Võ Cường, Tp. Bắc Ninh, tỉnh BN",2413686666,Bắc Ninh,Toyota,Bảo Việt
DNTN Ô tô Ngọc Thành,DNTN Ô tô Ngọc Thành,"""QL60 - Số 192 - Ấp 1 - Xã Sơn Đông - TP Bến Tre - Tỉnh Bến Tre",,Bến Tre,Multibrand,Bảo Việt
Đại lý Đà Nẵng Ford Bình Định,Ford Bình Định,"73 Đường Tây Sơn, Tp. Quy Nhơn, Bình Định",,Bình Định,Ford,Bảo Việt
DNTN Ô tô Hải Thành,DNTN Ô tô Hải Thành,"Đường Tây Sơn, P. Nhơn Phú, Quy Nhơn, Bình Định",,Bình Định,Multibrand,Bảo Việt
Công ty TNHH Việt Nhật J.P,Công ty TNHH Việt Nhật J.P,"16 Lê Hồng Phong, Quy Nhơn, Bình Định",,Bình Định,Multibrand,Bảo Việt
Kia Bình Định,Kia Bình Định,"236A Đường Tây Sơn, Phường Nguyễn Văn Cừ, Thành phố Quy Nhơn, Tỉnh Bình Định",,Bình Định,Kia,Bảo Việt
Mazda Quy Nhơn,Mazda Quy Nhơn,"52 Tăng Bạt Hổ, Tp. Quy Nhơn, tỉnh Bình Định",,Bình Định,Mazda,Bảo Việt
Công ty Cổ phần Ô tô Trường Hải – Chi nhánh Bình Định,Công ty Cổ phần Ô tô Trường Hải – Chi nhánh Bình Định,"Quốc lộ 1D, Tổ 1, KV 8, Phường Nhơn Phú, Quy Nhơn, Bình Định",,Bình Định,Multibrand,Bảo Việt
XN Toyota Đà Nẵng (TDN) - CN Quy Nhơn,TDN) - CN Quy Nhơn,"278A Nguyễn Thị Định, P.Nguyễn Văn Cừ, Tp. Quy Nhơn, Bình Định",,Bình Định,Toyota,Bảo Việt
DNTN Hải Thành,DNTN Hải Thành,"Đường Tây Sơn - Tổ2 - Khu vực 8 - Phường Nhơn Phú - TP Quy Nhơn
 - Bình Định",,Bình Định,Multibrand,Bảo Việt
Công Ty TNHH Sang Trang,Công Ty TNHH Sang Trang,QL1D- Tổ 1- KV8- Phường Nhơn Phú- TP. Quy Nhơn- Bình Định,,Bình Định,Multibrand,Bảo Việt
Chevrolet Nam Thái (GM Nam Thái),GM Nam Thái,"T6/27 QL13, Huyện Thuận An, Bình Dương",,Bình Dương,Chevrolet,Bảo Việt
Chrysler Bình Dương - Đại lý Chrysler ủy quyền chính thức,Chrysler Bình Dương - Đại lý Chrysler ủy quyền chính thức,"90/10 Đại lộ Bình Dương, KP Đông Nhì, TT. Lái Thiêu, H. Thuận An, Bình Dương",,Bình Dương,Multibrand,Bảo Việt
Công ty Cổ phần dịch vụ ô tô Thành phố mới Bình Dương,Công ty Cổ phần dịch vụ ô tô Thành phố mới Bình Dương,"Lô C13, Nguyễn Huệ, KLH, P.Phú Hòa, Tp.Thủ Dầu Một, Bình Dương",,Bình Dương,Multibrand,Bảo Việt
Hyundai Bình Dương,Hyundai Bình Dương,"48A Đại lộ Bình Dương, TX Thủ Dầu Một, Bình Dương",,Bình Dương,Hyundai,Bảo Việt
I-mark Salon Lee,I-mark Salon Lee,"Đường 22/12 Hòa Lân, Thuận Giao, Thuận An, Bình Dương",,Bình Dương,Multibrand,Bảo Việt
Isuzu Thuận Phú,Isuzu Thuận Phú,"49/6 Đại lộ Bình Dương, Vĩnh Phú, Thuận An, Bình Dương",,Bình Dương,Isuzu,Bảo Việt
DNTN Sản xuất và Thương mại Phú Cường,DNTN Sản xuất và Thương mại Phú Cường,"1B QL1K, KP Nội Hóa 2, P. Bình An, TX Dĩ An, Bình Dương",,Bình Dương,Multibrand,Bảo Việt
Kia Bình Dương,Kia Bình Dương,"56/9 Đại lộ Bình Dương, Thị xã Thuận An, Bình Dương",,Bình Dương,Kia,Bảo Việt
Luxgen Bình Dương,Luxgen Bình Dương,"7A/12A Đại lộ Bình Dương, KP Bình Đức, P. Bình Hòa, TX Thuận An, Bình Dương",,Bình Dương,Multibrand,Bảo Việt
Mazda Bình Dương,Mazda Bình Dương,"56/9 Đại lộ Bình Dương, Tổ 15 KP. Bình Giao, P. Thuận Giao, TX Thuận An, Bình Dương",,Bình Dương,Mazda,Bảo Việt
Công ty Á Châu,Công ty Á Châu,"25B/10 KP Đông Nhì, P. Lái Thiêu, TX Thuận An, tỉnh Bình Dương",,Bình Dương,Multibrand,Bảo Việt
Công ty TNHH TM Huy Phát,Công ty TNHH TM Huy Phát,"7/31B Đại lộ Bình Dương, Bình Hòa, Thuận An, Bình Dương",,Bình Dương,Multibrand,Bảo Việt
Peugeot Khu vực Bình Dương và Đông Nam Bộ - Showroom Bình Dương,Peugeot Khu vực Bình Dương và Đông Nam Bộ - Showroom Bình Dương,"56/9 ĐLBD, Tổ 15, KP. Bình Giao, P. Thuận Giao, TX. Thuận An, Tỉnh. Bình Dương",,Bình Dương,Peugeot,Bảo Việt
Công ty TNHH Ô tô Á Châu,Công ty TNHH Ô tô Á Châu,"Đông Nhì, Lái Thiêu, Thuận An, Bình Dương",,Bình Dương,Multibrand,Bảo Việt
Công ty CP Dương Gia Phát,Công ty CP Dương Gia Phát,"Ấp Tân Thịnh, xã An Bình, Phú Giáo, Bình Dương",,Bình Dương,Multibrand,Bảo Việt
Công ty Cổ phần ô tô Trường Hải - CN Bình Dương,Công ty Cổ phần ô tô Trường Hải - CN Bình Dương,"Số 40C xa lộ hà nội, Khu Phố Hiệp Thắng, Phường Bình Thắng, Thị xã Dĩ An, Tỉnh Bình Dương",,Bình Dương,Multibrand,Bảo Việt
CN. Lái Thiêu - Cty CP Ô Tô Trường Hải,CN. Lái Thiêu - Cty CP Ô Tô Trường Hải,"3A Khóm Bình Hòa, TT. Lái Thiêu, H. Thuận An, Bình Dương",,Bình Dương,Multibrand,Bảo Việt
Toyota Biên Hòa - CN Bình Dương (TBH-BD),TBH-BD,"Số 7/30C QL13, Ấp Bình Đức, xã Bình Hòa, huyện Thuận An, Bình Dương",,Bình Dương,Toyota,Bảo Việt
Công ty CP Toyota Đông Sài Gòn - CN Bình Dương,Toyota Đông Sài Gòn - CN Bình Dương,"Lô C3 đường Hùng Vương, P. Phú Hòa, Tp. Thủ Dầu Một, Bình Dương",,Bình Dương,Toyota,Bảo Việt
Công Ty TNHH 1 Thành viên Ô Tô Tam Bình,Công Ty TNHH 1 Thành viên Ô Tô Tam Bình,Số 132A - Ấp Đông Ba -Bình Hoà - Thuận An - Bình Dương,,Bình Dương,Multibrand,Bảo Việt
Công Ty CP Trang My,Công Ty CP Trang My,44C-Xa Lộ Hà Nội - Huyện Dĩ An - Tỉnh Bình Dương,,Bình Dương,Multibrand,Bảo Việt
Công ty TNHH một thành viên SXDVTM Việt Trung Hoa,Công ty TNHH một thành viên SXDVTM Việt Trung Hoa,"439 Đại lộ Bình Dương, KP Nguyễn Trãi, Lái Thiêu, Thuận An, Bình Dương",,Bình Dương,Multibrand,Bảo Việt
Kia Bình Phước,Kia Bình Phước,"648 Phú Riềng Đỏ, P. Tân Xuân, TX Đồng Xoài, Bình Phước",,Bình Phước,Kia,Bảo Việt
Mazda Bình Phước,Mazda Bình Phước,"648 Phú Riềng Đỏ, P. Tân Xuân, TX Đồng Xoài, Bình Phước",,Bình Phước,Mazda,Bảo Việt
Kia Phan Thiết,Kia Phan Thiết,"QL1A, thôn Thắng Lợi, xã Hàm Thắng, huyện Hàm Thuận Bắc, tỉnh Bình Thuận",,Bình Thuận,Kia,Bảo Việt
Công ty Minh Phát,Công ty Minh Phát,"Số1 LôA,Khudâncư BếnLội,HàmThắng,HàmThuậnBắc,BìnhThuận",,Bình Thuận,Multibrand,Bảo Việt
Công ty TNHH MTV Ngọc Điệp,Công ty TNHH MTV Ngọc Điệp,108 Trần Quý Cáp - TP Phan Thiết - Tỉnh Bình Thuận,,Bình Thuận,Multibrand,Bảo Việt
Công ty TNHH Hino Tây Nguyên,Công ty TNHH Hino Tây Nguyên,"90 Nguyễn Chí Thanh, Tp. Buôn Ma Thuột",,Đắk Lắk,Multibrand,Bảo Việt
Công ty TNHH TM Đại Tín Phát,Công ty TNHH TM Đại Tín Phát,"Số 333 Lý Thường Kiệt, Khóm 7, P6, Tp. Cà Mau",,Cà Mau,Multibrand,Bảo Việt
Kia Tiến Phát,Kia Tiến Phát,Lô số 01- đường Vành Đai 2 - phường 9 - Tp.Cà Mau - Tỉnh Cà Mau,,Cà Mau,Kia,Bảo Việt
Trung tâm Ô tô Ngọc Anh,Trung tâm Ô tô Ngọc Anh,"111 Lý Thường Kiệt, P6, Cà Mau",,Cà Mau,Multibrand,Bảo Việt
DNTN Nguyễn Thanh Thảo,DNTN Nguyễn Thanh Thảo,"362 Nguyễn Trãi, khóm 4, phường 9, TP.Cà Mau, tỉnh Cà Mau",,Cà Mau,Multibrand,Bảo Việt
Công ty Cổ phần Ô tô Sài Gòn Cửu Long,Công ty Cổ phần Ô tô Sài Gòn Cửu Long,"274 đường 30/4 P. Hưng Lợi, Q. Ninh Kiều, Cần Thơ",,Cần Thơ,Multibrand,Bảo Việt
Chi nhánh Đại lý Sài Gòn Ford Cần Thơ,Ford Cần Thơ,"41A Đường 3/2, Xuân Khánh, Cần Thơ","0""0907751707",Cần Thơ,Ford,Bảo Việt
Hyundai Tây Đô,Hyundai Tây Đô,"91 CMT8, P. An Thới, Q. Bình Thủy, Tp. Cần Thơ",,Cần Thơ,Hyundai,Bảo Việt
I-mark Salon Gentraco,I-mark Salon Gentraco,"Lô 3-16 Lê Hồng Phong, P. Bình Thủy, Q. Bình Thủy, Cần Thơ",,Cần Thơ,Multibrand,Bảo Việt
Kia Cần Thơ,Kia Cần Thơ,"340 Cách Mạng Tháng Tám, Phường Bùi Hữu Nghĩa, Quận Bình Thủy, TP Cần Thơ",,Cần Thơ,Kia,Bảo Việt
Mazda Cần Thơ,Mazda Cần Thơ,"340 CMT8, P. Bùi Hữu Nghĩa, Q. Bình Thủy, Tp. Cần Thơ",,Cần Thơ,Mazda,Bảo Việt
Công ty Ô tô Sài Gòn,Công ty Ô tô Sài Gòn,"70 Đường 3/2, P. Hưng Lợi, Q. Ninh Kiều, Cần Thơ",,Cần Thơ,Multibrand,Bảo Việt
Công ty TNHH VEAM MOTOR CT,Công ty TNHH VEAM MOTOR CT,"QL1, KV1, P. Ba Láng, Q. Cái Răng, Cần Thơ",,Cần Thơ,Multibrand,Bảo Việt
Mercedes - Benz Haxaco Cần Thơ,Mercedes - Benz Haxaco Cần Thơ,"102 CMT8, Cái Khế, Ninh Kiều, Tp. Cần Thơ",,Cần Thơ,Mercedes,Bảo Việt
Công ty TNHH MTV Cơ khí Ô tô Cần Thơ,Công ty TNHH MTV Cơ khí Ô tô Cần Thơ,"274 Đường 30/4, P. Hưng Lợi, Q. Ninh Kiều, Tp. Cần Thơ",,Cần Thơ,Multibrand,Bảo Việt
Nissan Cần Thơ,Nissan Cần Thơ,"141 Đường 30/4, P. Hưng Lợi, Q. Ninh Kiều, Cần Thơ","0""0909643839",Cần Thơ,Nissan,Bảo Việt
CN Tây Đô-Công Ty CP Ô Tô Trường Hải,CN Tây Đô-Công Ty CP Ô Tô Trường Hải,"Đường Quang Trung,KDC Hưng Phú 1-P.Hưng Phú-Q.Cái Răng,TP. Cần Thơ",,Cần Thơ,Multibrand,Bảo Việt
Công ty TNHH Toyota Cần Thơ (TCTC),TCTC,"Lô 20 Đường Quang Trung, P. Phú Thứ, Q. Cái Răng, Tp. Cần Thơ",,Cần Thơ,Toyota,Bảo Việt
Công ty TNHH Toyota Ninh Kiều,Toyota Ninh Kiều,"57 (59A) CMT8, P. An Hòa, Quận Ninh Kiều, Tp. Cần Thơ",2923756666,Cần Thơ,Toyota,Bảo Việt
Công ty TNHH Sài Gòn ô tô,Công ty TNHH Sài Gòn ô tô,"Ấp Tân Thạch Đông, X Tân Phú Thạch, Châu Thành, Cần Thơ",,Cần Thơ,Multibrand,Bảo Việt
Thaco Xuân Hòa Cao Bằng,Thaco Xuân Hòa Cao Bằng,Số 45 - Phố Kim Đồng - Hợp Giang - T.Cao Bằng,,Cao Bằng,Thaco,Bảo Việt
Công ty CP ĐTPT Hùng Vương,Công ty CP ĐTPT Hùng Vương,Số 44 - Hoàng Đình Giong - P. Hợp Giang - TX Cao Bằng,,Cao Bằng,Multibrand,Bảo Việt
CN.Đà Lạt- CtyCP ÔTôTrườngHảiT. ĐồngNai,CN.Đà Lạt- CtyCP ÔTôTrườngHảiT. ĐồngNai,"Số 2 Bis Đường 3/4, Phường 3, TP. Đà Lạt",,Lâm Đồng,Multibrand,Bảo Việt
Chevrolet Đà Nẵng (GM Đà Nẵng),GM Đà Nẵng,"A2-2, ngã tư Tuyên Sơn, đường 2/9, quận Hải Châu, tp. Đà Nẵng",,Đà Nẵng,Chevrolet,Bảo Việt
Đại lý Ford Đà Nẵng,Ford Đà Nẵng,"56 Đường Điện Biên Phủ, Đà Nẵng",,Đà Nẵng,Ford,Bảo Việt
Công ty TNHH MTV Thái Thịnh Nam Miền Trung,Công ty TNHH MTV Thái Thịnh Nam Miền Trung,"QL1A xã Hòa Phước, huyện Hòa Vang, Tp. Đà Nẵng",,Đà Nẵng,Multibrand,Bảo Việt
Honda Ôtô Đà Nẵng,Honda Ôtô Đà Nẵng,"Lô A11 Đường 2/9 Q. Hải Châu, Tp. Đà Nẵng",,Đà Nẵng,Honda,Bảo Việt
Hyundai Cẩm Lệ,Hyundai Cẩm Lệ,"158 CMT8, Tp. Đà Nẵng",,Đà Nẵng,Hyundai,Bảo Việt
Hyundai Sông Hàn,Hyundai Sông Hàn,"86 Duy Tân, Q. Hải Châu, Đà Nẵng",,Đà Nẵng,Hyundai,Bảo Việt
I-mark Salon Gelimex,I-mark Salon Gelimex,"372 Ngũ Hành Sơn, Tp. Đà Nẵng",,Đà Nẵng,Multibrand,Bảo Việt
Kia Đà Nẵng,Kia Đà Nẵng,"356 Điện Biên Phủ, Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng",,Đà Nẵng,Kia,Bảo Việt
Mazda Đà Nẵng,Mazda Đà Nẵng,"405 Tôn Đức Thắng, Hòa Minh, Liên Chiểu, Đà Nẵng",,Đà Nẵng,Mazda,Bảo Việt
Mercedes - Benz An Du Đà Nẵng,Mercedes - Benz An Du Đà Nẵng,"113 Nguyễn Hữu Thọ, Hải Châu, Đà Nẵng",,Đà Nẵng,Mercedes,Bảo Việt
TTÔtô DaescoCôngty Cổ phầnTBPT Đà Nẵng,TTÔtô DaescoCôngty Cổ phầnTBPT Đà Nẵng,"51 Phan Đăng Lưu, Tp. Đà Nẵng",,Đà Nẵng,Multibrand,Bảo Việt
Nissan Đà Nẵng,Nissan Đà Nẵng,"Lô B1, Khu dân cư số 3, Nguyễn Hữu Thọ, Cẩm Lệ, Đà Nẵng",,Đà Nẵng,Nissan,Bảo Việt
Công ty TNHH Prosimex Thịnh Hưng,Công ty TNHH Prosimex Thịnh Hưng,"487 Ngô Quyền, Tp. Đà Nẵng",,Đà Nẵng,Multibrand,Bảo Việt
XN Toyota Đà Nẵng (TDN),TDN,"151-153 Lê Đình Lý, Q. Hải Châu, Tp. Đà Nẵng",,Đà Nẵng,Toyota,Bảo Việt
Veam Motor Đà Nẵng - Công ty CP Kim Hoàng Hảo - Chi nhánh Đà Nẵng,Veam Motor Đà Nẵng - Công ty CP Kim Hoàng Hảo - Chi nhánh Đà Nẵng,"243 Trường Chinh, Phường An Khê, Quận Thanh Khê, Đà Nẵng",,Đà Nẵng,Multibrand,Bảo Việt
Công ty TNHH TMDV Kim Hoàng Thành,Công ty TNHH TMDV Kim Hoàng Thành,"QL14B, P Hòa Thọ Tây, Q Cẩm Lệ, TP Đà Nẵng",,Đà Nẵng,Multibrand,Bảo Việt
Công ty TNHH TMDV Năm Châu Duy Nhất,Công ty TNHH TMDV Năm Châu Duy Nhất,Lô CN10 khu CN Tâm Thắng- Tỉnh Đắk Nông,,Đắk Nông,Multibrand,Bảo Việt
Chevrolet Công Thành (GM Công Thành),GM Công Thành,"Số 84 Ybih Aleo, P. Tân Lợi. TP. Buôn ma Thuột, Đaklak",,Đắk Lắk,Chevrolet,Bảo Việt
Đại lý Ford Daklak,Ford Daklak,"35A Đường Trường Chinh, Tp. Buôn Ma Thuột, Daklak",,Đắk Lắk,Ford,Bảo Việt
Công ty TNHH Thái Hòa,Công ty TNHH Thái Hòa,"Số 100 Nguyễn Chí Thanh, Tp. Buôn Ma Thuột, Daklak",,Đắk Lắk,Multibrand,Bảo Việt
Hyundai DakLak,Hyundai DakLak,"15A Nguyễn Chí Thanh, P. Tân An, Tp. Buôn Ma Thuột, Daklak",,Đắk Lắk,Hyundai,Bảo Việt
Công ty Cổ phần ô tô Hồng Nam,Công ty Cổ phần ô tô Hồng Nam,"194 Đường Nguyễn Văn Linh, TP. Buôn Ma Thuột, Đak Lak",,Đắk Lắk,Multibrand,Bảo Việt
I-mark Salon Hồng An,I-mark Salon Hồng An,"192 Nguyễn Văn Linh, Buôn Ma Thuột, Đaklak",,Đắk Lắk,Multibrand,Bảo Việt
Kia Daklak,Kia Daklak,"03 Trần Nhật Duật, TP Buôn Mê Thuột, Đắc Lắc",,Đắk Lắk,Kia,Bảo Việt
Công ty TNHH Duy Anh,Công ty TNHH Duy Anh,"03 Trần Nhật Duật, phường Tân Lợi, Tp. Buôn Ma thuột, Đăk Lăk",2623950777,Đắk Lắk,Multibrand,Bảo Việt
Công ty Trường Linh,Công ty Trường Linh,"38 Nguyễn Chí Thanh, Tp. Buôn Ma Thuột, tỉnh Đaklak",,Đắk Lắk,Multibrand,Bảo Việt
Công ty Ô tô DakLak,Công ty Ô tô DakLak,"80 Nguyễn Chí Thanh, P. Tân An, Buôn Ma Thuột, Đaklak",,Đắk Lắk,Multibrand,Bảo Việt
DNTN Thương Mại Năm Thịnh,DNTN Thương Mại Năm Thịnh,"Số 80 Đường Hùng Vương, P. An Bình, TX Buôn Hồ, ĐakLak",,Đắk Lắk,Multibrand,Bảo Việt
Công ty TNHH Công nghiệp Ô tô Daklak,Công ty TNHH Công nghiệp Ô tô Daklak,"80 Nguyễn Chí Thanh, P. Tân An, Buôn Ma Thuột, Đaklak",,Đắk Lắk,Multibrand,Bảo Việt
